text,emotion,mental_state,timestamp,word_count
The stress is making me sick and tired constantly for sure,stressed,stress_disorder,2025-06-09 10:53:34.334835,11
I cannot cope with all this stress and pressure,stressed,stress_disorder,2025-09-29 10:53:34.334835,9
i cannot cope with all this stress and pressure,stressed,stress_disorder,2025-09-15 10:53:34.334835,9
I CANNOT COPE WITH ALL THIS STRESS AND PRESSURE,stressed,stress_disorder,2025-10-20 10:53:34.334835,9
I cannot cope with all this stress and pressure!,stressed,stress_disorder,2025-05-30 10:53:34.334835,9
I cannot cope with all this stress and pressure.,stressed,stress_disorder,2025-07-12 10:53:34.334835,9
I cannot cope with all this stress and pressure?,stressed,stress_disorder,2025-10-13 10:53:34.334835,9
I feel that I cannot cope with all this stress and pressure,stressed,stress_disorder,2025-03-19 10:53:34.334835,12
To be honest I cannot cope with all this stress and pressure,stressed,stress_disorder,2025-06-14 10:53:34.334835,12
Really I cannot cope with all this stress and pressure,stressed,stress_disorder,2024-12-26 10:53:34.334835,10
I cannot cope with all this stress and pressure right now,stressed,stress_disorder,2025-10-09 10:53:34.334835,11
I cannot cope with all this stress and pressure today,stressed,stress_disorder,2025-05-26 10:53:34.334835,10
I must say I cannot cope with all this stress and pressure,stressed,stress_disorder,2025-08-17 10:53:34.334835,12
Honestly I cannot cope with all this stress and pressure,stressed,stress_disorder,2024-11-10 10:53:34.334835,10
I cannot cope with all this stress and pressure and its true,stressed,stress_disorder,2025-04-20 10:53:34.334835,12
I cannot cope with all this stress and pressure for sure,stressed,stress_disorder,2025-08-19 10:53:34.334835,11
I feel completely depressed and hopeless today,depressed,clinical_depression,2025-06-17 10:53:34.334835,7
i feel completely depressed and hopeless today,depressed,clinical_depression,2025-08-19 10:53:34.334835,7
I FEEL COMPLETELY DEPRESSED AND HOPELESS TODAY,depressed,clinical_depression,2024-11-16 10:53:34.334835,7
I feel completely depressed and hopeless today!,depressed,clinical_depression,2024-11-26 10:53:34.334835,7
I feel completely depressed and hopeless today.,depressed,clinical_depression,2025-07-24 10:53:34.334835,7
I feel completely depressed and hopeless today?,depressed,clinical_depression,2024-12-03 10:53:34.334835,7
I feel that I feel completely depressed and hopeless today,depressed,clinical_depression,2025-07-10 10:53:34.334835,10
To be honest I feel completely depressed and hopeless today,depressed,clinical_depression,2025-10-08 10:53:34.334835,10
Really I feel completely depressed and hopeless today,depressed,clinical_depression,2025-01-22 10:53:34.334835,8
I feel completely depressed and hopeless today right now,depressed,clinical_depression,2024-12-31 10:53:34.334835,9
I feel completely depressed and hopeless today today,depressed,clinical_depression,2025-04-13 10:53:34.334835,8
I must say I feel completely depressed and hopeless today,depressed,clinical_depression,2025-07-15 10:53:34.334835,10
Honestly I feel completely depressed and hopeless today,depressed,clinical_depression,2025-09-29 10:53:34.334835,8
I feel completely depressed and hopeless today and its true,depressed,clinical_depression,2025-08-06 10:53:34.334835,10
I feel completely depressed and hopeless today for sure,depressed,clinical_depression,2025-02-16 10:53:34.334835,9
There is no point in anything anymore in life,depressed,clinical_depression,2025-02-20 10:53:34.334835,9
there is no point in anything anymore in life,depressed,clinical_depression,2024-12-02 10:53:34.334835,9
THERE IS NO POINT IN ANYTHING ANYMORE IN LIFE,depressed,clinical_depression,2025-09-09 10:53:34.334835,9
There is no point in anything anymore in life!,depressed,clinical_depression,2025-09-16 10:53:34.334835,9
There is no point in anything anymore in life.,depressed,clinical_depression,2025-07-15 10:53:34.334835,9
There is no point in anything anymore in life?,depressed,clinical_depression,2025-05-12 10:53:34.334835,9
I feel that There is no point in anything anymore in life,depressed,clinical_depression,2025-03-26 10:53:34.334835,12
To be honest There is no point in anything anymore in life,depressed,clinical_depression,2024-11-12 10:53:34.334835,12
Really There is no point in anything anymore in life,depressed,clinical_depression,2025-06-17 10:53:34.334835,10
There is no point in anything anymore in life right now,depressed,clinical_depression,2024-12-16 10:53:34.334835,11
There is no point in anything anymore in life today,depressed,clinical_depression,2025-07-12 10:53:34.334835,10
I must say There is no point in anything anymore in life,depressed,clinical_depression,2025-01-03 10:53:34.334835,12
Honestly There is no point in anything anymore in life,depressed,clinical_depression,2024-11-06 10:53:34.334835,10
There is no point in anything anymore in life and its true,depressed,clinical_depression,2024-11-08 10:53:34.334835,12
There is no point in anything anymore in life for sure,depressed,clinical_depression,2025-03-09 10:53:34.334835,11
I have lost interest in everything I loved before,depressed,clinical_depression,2024-11-11 10:53:34.334835,9
i have lost interest in everything i loved before,depressed,clinical_depression,2025-06-10 10:53:34.334835,9
I HAVE LOST INTEREST IN EVERYTHING I LOVED BEFORE,depressed,clinical_depression,2025-06-25 10:53:34.334835,9
I have lost interest in everything I loved before!,depressed,clinical_depression,2024-12-24 10:53:34.334835,9
I have lost interest in everything I loved before.,depressed,clinical_depression,2024-12-19 10:53:34.334835,9
I have lost interest in everything I loved before?,depressed,clinical_depression,2025-05-18 10:53:34.334835,9
I feel that I have lost interest in everything I loved before,depressed,clinical_depression,2025-08-13 10:53:34.334835,12
To be honest I have lost interest in everything I loved before,depressed,clinical_depression,2024-11-30 10:53:34.334835,12
Really I have lost interest in everything I loved before,depressed,clinical_depression,2025-01-02 10:53:34.334835,10
I have lost interest in everything I loved before right now,depressed,clinical_depression,2025-02-19 10:53:34.334835,11
I have lost interest in everything I loved before today,depressed,clinical_depression,2025-03-23 10:53:34.334835,10
I must say I have lost interest in everything I loved before,depressed,clinical_depression,2024-11-28 10:53:34.334835,12
Honestly I have lost interest in everything I loved before,depressed,clinical_depression,2025-08-13 10:53:34.334835,10
I have lost interest in everything I loved before and its true,depressed,clinical_depression,2025-03-20 10:53:34.334835,12
I have lost interest in everything I loved before for sure,depressed,clinical_depression,2025-08-09 10:53:34.334835,11
Getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-09-08 10:53:34.334835,9
getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-03-22 10:53:34.334835,9
GETTING OUT OF BED FEELS IMPOSSIBLE TODAY TOO HARD,depressed,clinical_depression,2024-11-11 10:53:34.334835,9
Getting out of bed feels impossible today too hard!,depressed,clinical_depression,2024-11-01 10:53:34.334835,9
Getting out of bed feels impossible today too hard.,depressed,clinical_depression,2025-10-09 10:53:34.334835,9
Getting out of bed feels impossible today too hard?,depressed,clinical_depression,2025-01-13 10:53:34.334835,9
I feel that Getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-03-19 10:53:34.334835,12
To be honest Getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-08-31 10:53:34.334835,12
Really Getting out of bed feels impossible today too hard,depressed,clinical_depression,2024-12-25 10:53:34.334835,10
Getting out of bed feels impossible today too hard right now,depressed,clinical_depression,2025-04-12 10:53:34.334835,11
Getting out of bed feels impossible today too hard today,depressed,clinical_depression,2025-04-06 10:53:34.334835,10
I must say Getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-07-27 10:53:34.334835,12
Honestly Getting out of bed feels impossible today too hard,depressed,clinical_depression,2025-07-26 10:53:34.334835,10
Getting out of bed feels impossible today too hard and its true,depressed,clinical_depression,2025-06-14 10:53:34.334835,12
Getting out of bed feels impossible today too hard for sure,depressed,clinical_depression,2025-07-15 10:53:34.334835,11
The depression is crushing and overwhelming me,depressed,clinical_depression,2025-08-20 10:53:34.334835,7
the depression is crushing and overwhelming me,depressed,clinical_depression,2024-10-24 10:53:34.334835,7
THE DEPRESSION IS CRUSHING AND OVERWHELMING ME,depressed,clinical_depression,2025-07-15 10:53:34.334835,7
The depression is crushing and overwhelming me!,depressed,clinical_depression,2025-09-14 10:53:34.334835,7
The depression is crushing and overwhelming me.,depressed,clinical_depression,2025-01-27 10:53:34.334835,7
The depression is crushing and overwhelming me?,depressed,clinical_depression,2025-06-25 10:53:34.334835,7
I feel that The depression is crushing and overwhelming me,depressed,clinical_depression,2025-02-13 10:53:34.334835,10
To be honest The depression is crushing and overwhelming me,depressed,clinical_depression,2025-04-09 10:53:34.334835,10
Really The depression is crushing and overwhelming me,depressed,clinical_depression,2024-12-03 10:53:34.334835,8
The depression is crushing and overwhelming me right now,depressed,clinical_depression,2025-09-27 10:53:34.334835,9
The depression is crushing and overwhelming me today,depressed,clinical_depression,2025-02-19 10:53:34.334835,8
I must say The depression is crushing and overwhelming me,depressed,clinical_depression,2025-02-04 10:53:34.334835,10
Honestly The depression is crushing and overwhelming me,depressed,clinical_depression,2025-06-18 10:53:34.334835,8
The depression is crushing and overwhelming me and its true,depressed,clinical_depression,2025-06-17 10:53:34.334835,10
The depression is crushing and overwhelming me for sure,depressed,clinical_depression,2025-01-19 10:53:34.334835,9
I feel like a burden to everyone around me now,depressed,clinical_depression,2025-03-19 10:53:34.334835,10
i feel like a burden to everyone around me now,depressed,clinical_depression,2025-05-17 10:53:34.334835,10
I FEEL LIKE A BURDEN TO EVERYONE AROUND ME NOW,depressed,clinical_depression,2025-02-18 10:53:34.334835,10
I feel like a burden to everyone around me now!,depressed,clinical_depression,2024-12-06 10:53:34.334835,10
I feel like a burden to everyone around me now.,depressed,clinical_depression,2025-02-01 10:53:34.334835,10
I feel like a burden to everyone around me now?,depressed,clinical_depression,2025-10-08 10:53:34.334835,10
I feel that I feel like a burden to everyone around me now,depressed,clinical_depression,2025-04-04 10:53:34.334835,13
To be honest I feel like a burden to everyone around me now,depressed,clinical_depression,2025-06-21 10:53:34.334835,13
Really I feel like a burden to everyone around me now,depressed,clinical_depression,2025-03-23 10:53:34.334835,11
I feel like a burden to everyone around me now right now,depressed,clinical_depression,2025-07-03 10:53:34.334835,12
I feel like a burden to everyone around me now today,depressed,clinical_depression,2025-06-13 10:53:34.334835,11
I must say I feel like a burden to everyone around me now,depressed,clinical_depression,2024-11-11 10:53:34.334835,13
Honestly I feel like a burden to everyone around me now,depressed,clinical_depression,2025-03-03 10:53:34.334835,11
I feel like a burden to everyone around me now and its true,depressed,clinical_depression,2025-10-02 10:53:34.334835,13
I feel like a burden to everyone around me now for sure,depressed,clinical_depression,2024-12-04 10:53:34.334835,12
There is no hope or light in my life anymore,depressed,clinical_depression,2025-01-28 10:53:34.334835,10
there is no hope or light in my life anymore,depressed,clinical_depression,2025-02-24 10:53:34.334835,10
THERE IS NO HOPE OR LIGHT IN MY LIFE ANYMORE,depressed,clinical_depression,2025-03-21 10:53:34.334835,10
There is no hope or light in my life anymore!,depressed,clinical_depression,2025-10-22 10:53:34.334835,10
There is no hope or light in my life anymore.,depressed,clinical_depression,2025-01-27 10:53:34.334835,10
There is no hope or light in my life anymore?,depressed,clinical_depression,2024-12-21 10:53:34.334835,10
I feel that There is no hope or light in my life anymore,depressed,clinical_depression,2025-06-25 10:53:34.334835,13
